lat,lon,name,ele,time,At,d,v,stops
41.603455,2.282894,E5,133.461,2022-04-29 15:39:37+00:00,3.0,5.518862774031802,1.8396209246772672,flight
41.60341,2.282866,E5,133.417,2022-04-29 15:39:40+00:00,6.0,5.0103540491723315,0.8350590081953886,flight
41.603386,2.282815,E5,133.109,2022-04-29 15:39:46+00:00,5.0,5.405537738603428,1.0811075477206855,flight
41.603374,2.282752,E5,132.955,2022-04-29 15:39:51+00:00,5.0,6.070749943442615,1.214149988688523,flight
41.603373,2.282679,E5,132.974,2022-04-29 15:39:56+00:00,26.0,5.082925726846106,0.19549714334023485,stop
41.60337,2.28274,E5,132.935,2022-04-29 15:40:22+00:00,33.0,5.415154480499148,0.16409559031815601,stop
41.603418,2.282729,E5,132.947,2022-04-29 15:40:55+00:00,12.0,6.240778537883886,0.5200648781569904,stop
41.603474,2.282724,E5,132.857,2022-04-29 15:41:07+00:00,6.0,5.558078286132078,0.926346381022013,flight
41.60344,2.282675,E5,132.888,2022-04-29 15:41:13+00:00,6.0,5.568897524814085,0.9281495874690142,flight
41.603423,2.282612,E5,132.993,2022-04-29 15:41:19+00:00,6.0,5.490761067726005,0.9151268446210009,flight
41.603406,2.28255,E5,132.976,2022-04-29 15:41:25+00:00,6.0,5.102346265900676,0.8503910443167794,flight
41.603401,2.282489,E5,132.983,2022-04-29 15:41:31+00:00,7.0,5.378031055991637,0.7682901508559482,flight
41.603394,2.282425,E5,132.831,2022-04-29 15:41:38+00:00,5.0,6.3467540389546855,1.269350807790937,flight
41.603408,2.282351,E5,132.861,2022-04-29 15:41:43+00:00,3.0,5.465123898082356,1.821707966027452,flight
41.603447,2.282311,E5,132.707,2022-04-29 15:41:46+00:00,4.0,5.462049928263933,1.3655124820659832,flight
41.603467,2.282251,E5,132.709,2022-04-29 15:41:50+00:00,4.0,5.453475787325425,1.3633689468313563,flight
41.603451,2.282189,E5,132.724,2022-04-29 15:41:54+00:00,4.0,5.140689457037341,1.2851723642593353,flight
41.603411,2.282158,E5,132.533,2022-04-29 15:41:58+00:00,5.0,5.907976570646415,1.181595314129283,flight
41.603358,2.282163,E5,132.354,2022-04-29 15:42:03+00:00,4.0,5.285141666040683,1.3212854165101708,flight
41.603312,2.282147,E5,132.116,2022-04-29 15:42:07+00:00,7.0,5.049042688860205,0.7212918126943151,flight
41.603268,2.282132,E5,132.166,2022-04-29 15:42:14+00:00,4.0,5.08667464371274,1.271668660928185,flight
